game_id,play_id,season,week,posteam,defteam,score_diff_pre_td,time_remaining,actual_decision,decision_success,ex_ante_optimal,ex_ante_wp_margin,ex_ante_prob_2pt_better,ex_post_optimal,ex_post_wp_margin,ex_post_prob_2pt_better,coach_agrees_ex_ante,coach_agrees_ex_post,ex_ante_agrees_ex_post,category
2021_18_SEA_ARI,2488.0,2021,18,ARI,SEA,0.0,1465.0,pat,1,pat,0.004128099161446963,0.0015,pat,0.0015707163784609568,0.014,True,True,True,correct
2021_18_SEA_ARI,2888.0,2021,18,SEA,ARI,-7.0,1017.0,pat,1,pat,0.010239738943147336,0.0,pat,8.061972668632622e-05,0.474,True,True,True,correct
2021_18_SEA_ARI,3126.0,2021,18,SEA,ARI,0.0,795.0,pat,1,pat,0.009215556150178106,0.0,pat,0.002801792506052947,0.0,True,True,True,correct
2021_18_SEA_ARI,3575.0,2021,18,SEA,ARI,4.0,274.0,pat,1,pat,0.004429641752607516,0.0,pat,0.00177585770583788,0.0,True,True,True,correct
2021_18_SF_LA,963.0,2021,18,LA,SF,3.0,2426.0,pat,1,two_point,0.00429372296757724,1.0,pat,0.0008326128782238928,0.0335,False,True,False,hindsight_only
2021_18_SF_LA,1158.0,2021,18,LA,SF,10.0,2204.0,pat,1,two_point,0.0018941630342119709,1.0,pat,0.0006679119849076764,0.0025,False,True,False,hindsight_only
2021_18_SF_LA,1879.0,2021,18,SF,LA,-14.0,1532.0,pat,1,pat,0.0015622154464052795,0.125,two_point,0.0016818966090078602,0.9945,True,False,False,correct
2021_18_SF_LA,2230.0,2021,18,SF,LA,-7.0,1006.0,pat,1,pat,0.00555787947020614,0.016,two_point,0.0005149030448665659,0.673,True,False,False,correct
2021_18_SF_LA,3025.0,2021,18,LA,SF,0.0,149.0,pat,1,two_point,0.004770705832518041,0.999,pat,0.003524630323012201,0.0,False,True,False,hindsight_only
2021_18_SF_LA,3479.0,2021,18,SF,LA,-7.0,26.0,pat,1,pat,0.018281822100694456,0.014,two_point,0.0011206529796830567,0.6165,True,False,False,correct
2021_18_TEN_HOU,1267.0,2021,18,TEN,HOU,0.0,2260.0,pat,1,pat,0.0021081429981295585,0.0505,pat,3.7722980080756585e-05,0.47,True,True,True,correct
2021_18_TEN_HOU,1714.0,2021,18,TEN,HOU,7.0,1894.0,pat,1,pat,0.0015579569710985064,0.0105,pat,0.0005052600158047538,0.0475,True,True,True,correct
2021_18_TEN_HOU,2065.0,2021,18,TEN,HOU,14.0,1811.0,pat,1,pat,0.0005892973091782272,0.007,pat,0.0002339083237491435,0.015,True,True,True,correct
2021_18_TEN_HOU,2457.0,2021,18,HOU,TEN,-21.0,1486.0,pat,1,pat,0.0021786162797825456,0.0,two_point,0.0005575405857829799,0.9935,True,False,False,correct
2021_18_TEN_HOU,3366.0,2021,18,TEN,HOU,3.0,420.0,pat,1,pat,0.0029109045618308516,0.0005,pat,0.0015012663143687544,0.0,True,True,True,correct
2021_18_TEN_HOU,3591.0,2021,18,HOU,TEN,-10.0,244.0,pat,1,pat,0.012043612370657042,0.0,two_point,0.001893187153104825,0.9495,True,False,False,correct
2021_18_WAS_NYG,2672.0,2021,18,NYG,WAS,-12.0,684.0,pat,1,two_point,0.0021212110925009076,0.882,two_point,0.001238450869757629,0.938,False,False,True,knowable_mistake
2021_18_WAS_NYG,2887.0,2021,18,WAS,NYG,5.0,388.0,pat,1,pat,0.002235827544852187,0.0,pat,0.0011934982144599093,0.0,True,True,True,correct
2021_19_ARI_LA,599.0,2021,19,LA,ARI,0.0,2930.0,pat,1,pat,0.004550829700407766,0.0,pat,0.0007714043553443961,0.037,True,True,True,correct
2021_19_ARI_LA,1056.0,2021,19,LA,ARI,7.0,2518.0,pat,1,pat,0.0038775728086224426,0.0,pat,0.0010016407726670673,0.0015,True,True,True,correct
2021_19_ARI_LA,1413.0,2021,19,LA,ARI,14.0,2279.0,pat,1,pat,0.00183539857520576,0.0,pat,0.0005742824104710831,0.0,True,True,True,correct
2021_19_ARI_LA,2247.0,2021,19,LA,ARI,21.0,1536.0,pat,1,pat,0.00030285742248636893,0.0,pat,0.00011699046366031585,0.0,True,True,True,correct
2021_19_LV_CIN,565.0,2021,19,CIN,LV,-3.0,2971.0,pat,1,two_point,0.005633406566420529,1.0,two_point,0.000615690664862778,0.905,False,False,True,knowable_mistake
2021_19_LV_CIN,1644.0,2021,19,CIN,LV,7.0,1911.0,pat,1,two_point,0.0029473842812225426,1.0,pat,0.00037929878744003,0.106,False,True,False,hindsight_only
2021_19_LV_CIN,2004.0,2021,19,LV,CIN,-14.0,1813.0,pat,1,pat,0.002499347327745871,0.034,two_point,0.0009635126932163451,0.9345,True,False,False,correct
2021_19_NE_BUF,315.0,2021,19,BUF,NE,0.0,3285.0,pat,1,pat,0.0009691926894184189,0.1005,two_point,0.00030396142861077724,0.804,True,False,False,correct
2021_19_NE_BUF,870.0,2021,19,BUF,NE,7.0,2740.0,pat,1,pat,0.0013277818980206302,0.039,pat,7.758366911447823e-05,0.414,True,True,True,correct
2021_19_NE_BUF,1338.0,2021,19,BUF,NE,14.0,2240.0,pat,0,pat,0.000761504438791305,0.007,pat,0.00022542441537098945,0.063,True,True,True,correct
2021_19_NE_BUF,1737.0,2021,19,BUF,NE,20.0,1913.0,pat,1,pat,0.00026313303296188195,0.0025,pat,0.0001007067480351953,0.0085,True,True,True,correct
2021_19_NE_BUF,2407.0,2021,19,BUF,NE,24.0,1428.0,pat,0,pat,7.147981102650913e-05,0.0005,pat,3.269126071636652e-05,0.0005,True,True,True,correct
2021_19_NE_BUF,2745.0,2021,19,NE,BUF,-30.0,1152.0,pat,1,two_point,0.00041026640449011095,1.0,two_point,0.00021158828149584093,1.0,False,False,True,knowable_mistake
2021_19_NE_BUF,3016.0,2021,19,BUF,NE,23.0,802.0,pat,1,pat,3.5634058861311324e-05,0.0,pat,1.873032489974058e-05,0.0,True,True,True,correct
2021_19_NE_BUF,3292.0,2021,19,BUF,NE,30.0,517.0,pat,1,pat,3.832868387454447e-06,0.0,pat,2.1133081828939027e-06,0.0,True,True,True,correct
2021_19_NE_BUF,3742.0,2021,19,NE,BUF,-37.0,104.0,pat,1,two_point,1.4755088396196941e-05,1.0,two_point,8.311595220133593e-06,1.0,False,False,True,knowable_mistake
2021_19_PHI_TB,381.0,2021,19,TB,PHI,0.0,3300.0,pat,1,pat,0.002041740851491558,0.0045,pat,0.00044728114003045327,0.084,True,True,True,correct
2021_19_PHI_TB,1007.0,2021,19,TB,PHI,7.0,2725.0,pat,1,pat,0.002418878496330157,0.001,pat,0.0008272804897555552,0.005,True,True,True,correct
2021_19_PHI_TB,2691.0,2021,19,TB,PHI,17.0,1358.0,pat,1,pat,0.0003771534002691146,0.0,pat,0.00019974781045650758,0.0,True,True,True,correct
2021_19_PHI_TB,2869.0,2021,19,TB,PHI,24.0,1218.0,pat,1,pat,7.594580560688069e-05,0.0,pat,4.117875475129207e-05,0.0,True,True,True,correct
2021_19_PHI_TB,3410.0,2021,19,PHI,TB,-31.0,728.0,pat,1,two_point,9.624287252879603e-05,1.0,two_point,9.165011673048593e-05,1.0,False,False,True,knowable_mistake
2021_19_PIT_KC,1249.0,2021,19,PIT,KC,0.0,2441.0,pat,1,pat,0.004904125894864442,0.0,pat,0.0010084022000500514,0.0265,True,True,True,correct
2021_19_PIT_KC,1561.0,2021,19,KC,PIT,-7.0,2145.0,pat,1,two_point,0.00012366743209185627,0.536,two_point,0.0011214138120392292,0.9355,False,False,True,knowable_mistake
2021_19_PIT_KC,1882.0,2021,19,KC,PIT,0.0,1915.0,pat,1,pat,0.0011024159528697508,0.2035,pat,0.00027663450562798175,0.3255,True,True,True,correct
2021_19_PIT_KC,2192.0,2021,19,KC,PIT,7.0,1813.0,pat,1,pat,0.0008883069815729394,0.0665,pat,0.0005173507782875175,0.0415,True,True,True,correct
2021_19_PIT_KC,2551.0,2021,19,KC,PIT,14.0,1513.0,pat,1,pat,0.00031110176433069014,0.026,pat,0.00021370667235520724,0.002,True,True,True,correct
2021_19_PIT_KC,2680.0,2021,19,KC,PIT,21.0,1454.0,pat,1,pat,8.177044556367807e-05,0.0235,pat,5.753989941514881e-05,0.0005,True,True,True,correct
2021_19_PIT_KC,2974.0,2021,19,PIT,KC,-28.0,1150.0,pat,1,pat,0.00012647919767900563,0.039,two_point,0.00017597851252479195,1.0,True,False,False,correct
2021_19_PIT_KC,3242.0,2021,19,KC,PIT,21.0,853.0,pat,1,pat,4.073921972014283e-05,0.006,pat,3.0939998927448364e-05,0.0,True,True,True,correct
2021_19_PIT_KC,3689.0,2021,19,PIT,KC,-28.0,456.0,pat,1,pat,3.4594006750729087e-05,0.125,two_point,9.667652496063786e-05,1.0,True,False,False,correct
2021_19_SF_DAL,252.0,2021,19,SF,DAL,0.0,3354.0,pat,1,pat,0.0004077423213330045,0.255,pat,0.000565739424483791,0.036,True,True,True,correct
2021_19_SF_DAL,1380.0,2021,19,DAL,SF,-13.0,2119.0,pat,1,two_point,0.007067255059263811,1.0,two_point,0.0021472375296512913,1.0,False,False,True,knowable_mistake
2021_19_SF_DAL,2659.0,2021,19,SF,DAL,9.0,1250.0,pat,1,pat,0.0008541260618833979,0.001,pat,0.0009433868085967356,0.0,True,True,True,correct
2021_19_SF_DAL,3545.0,2021,19,DAL,SF,-13.0,482.0,pat,1,two_point,0.009598477264596589,1.0,two_point,0.004182831135048221,1.0,False,False,True,knowable_mistake
2021_20_BUF_KC,377.0,2021,20,BUF,KC,0.0,3183.0,pat,1,pat,0.0032577145281000863,0.0,pat,0.0002561682311762459,0.2435,True,True,True,correct
2021_20_BUF_KC,687.0,2021,20,KC,BUF,-7.0,2846.0,pat,1,two_point,0.00519806340367579,1.0,two_point,0.0012611442010510565,0.9935,False,False,True,knowable_mistake
2021_20_BUF_KC,1479.0,2021,20,KC,BUF,0.0,1912.0,pat,1,two_point,0.005315988574518871,1.0,two_point,0.0004052383240390478,0.749,False,False,True,knowable_mistake
2021_20_BUF_KC,1705.0,2021,20,BUF,KC,-7.0,1837.0,pat,1,pat,0.007207958146374094,0.0,pat,5.4363162953485755e-05,0.4795,True,True,True,correct
2021_20_BUF_KC,2607.0,2021,20,KC,BUF,3.0,1026.0,pat,0,two_point,0.002799121303632246,0.9995,pat,0.0006859272688285456,0.06,False,True,False,hindsight_only
2021_20_BUF_KC,2663.0,2021,20,BUF,KC,-9.0,1016.0,pat,1,pat,0.007403371370746925,0.0,two_point,0.0013614216821776215,0.8975,True,False,False,correct
2021_20_BUF_KC,3814.0,2021,20,KC,BUF,-3.0,62.0,pat,1,two_point,0.008800132782886494,1.0,pat,0.0004884887560642204,0.3415,False,True,False,hindsight_only
2021_20_BUF_KC,4014.0,2021,20,BUF,KC,-4.0,13.0,pat,1,pat,0.0026889653730015617,0.0,pat,0.0005926375384865956,0.0105,True,True,True,correct
2021_20_CIN_TEN,2326.0,2021,20,CIN,TEN,3.0,1474.0,pat,1,pat,0.008563767950488632,0.0,pat,0.002459164221269572,0.0,True,True,True,correct
2021_20_CIN_TEN,2873.0,2021,20,TEN,CIN,-7.0,915.0,pat,1,pat,0.008062448842690861,0.0005,two_point,0.0007790419964367468,0.75,True,False,False,correct
2021_20_LA_TB,804.0,2021,20,LA,TB,3.0,2908.0,pat,1,two_point,0.0002779916509606517,0.6325,pat,0.000517944454285213,0.092,False,True,False,hindsight_only
2021_20_LA_TB,1105.0,2021,20,LA,TB,7.0,2657.0,pat,1,two_point,5.767970949976942e-06,0.4985,pat,0.0006744711931568892,0.017,False,True,False,hindsight_only
2021_20_LA_TB,2667.0,2021,20,LA,TB,17.0,1327.0,pat,1,pat,9.981099607103694e-05,0.094,pat,0.00017645567811030993,0.0,True,True,True,correct
2021_20_LA_TB,3155.0,2021,20,TB,LA,-21.0,912.0,pat,1,two_point,3.0576959620637334e-05,0.5335,two_point,0.0007492995499121455,1.0,False,False,True,knowable_mistake
2021_20_LA_TB,4092.0,2021,20,TB,LA,-14.0,200.0,pat,1,two_point,0.00017897591594502604,0.5605,two_point,0.0027119505038504937,1.0,False,False,True,knowable_mistake
2021_20_LA_TB,4408.0,2021,20,TB,LA,-7.0,42.0,pat,1,pat,0.005792330585911387,0.038,two_point,0.0011499524151113993,0.7645,True,False,False,correct
2021_20_SF_GB,291.0,2021,20,GB,SF,0.0,3265.0,pat,1,two_point,0.003339534114169207,1.0,two_point,0.0002123304101288026,0.7355,False,False,True,knowable_mistake
2021_20_SF_GB,3129.0,2021,20,SF,GB,-7.0,281.0,pat,1,two_point,0.004214807473166882,0.938,two_point,0.001331946694906716,0.8185,False,False,True,knowable_mistake
2021_21_CIN_KC,446.0,2021,21,KC,CIN,0.0,3137.0,pat,1,pat,0.002322887403145124,0.004,two_point,0.0002304490704050366,0.7335,True,False,False,correct
2021_21_CIN_KC,1012.0,2021,21,KC,CIN,4.0,2534.0,pat,1,pat,0.0030044360168171025,0.001,pat,0.00018887672863532323,0.322,True,True,True,correct
2021_21_CIN_KC,1412.0,2021,21,KC,CIN,11.0,2104.0,pat,1,pat,0.0016412046115938939,0.0,pat,0.000351656015695867,0.0335,True,True,True,correct
2021_21_CIN_KC,1628.0,2021,21,CIN,KC,-18.0,1865.0,pat,1,pat,0.002259905738353357,0.0,two_point,0.0005093181641608047,0.898,True,False,False,correct
2021_21_SF_LA,1157.0,2021,21,LA,SF,0.0,2326.0,pat,1,two_point,0.005538186655085875,1.0,pat,0.0008567512740961236,0.0605,False,True,False,hindsight_only
2021_21_SF_LA,1311.0,2021,21,SF,LA,-7.0,2170.0,pat,1,pat,0.0038405784733536175,0.011,two_point,0.00011362614398385817,0.5505,True,False,False,correct
2021_21_SF_LA,2582.0,2021,21,SF,LA,3.0,1019.0,pat,1,pat,0.004145903375710969,0.0,pat,0.0017909868124368344,0.0,True,True,True,correct
2021_21_SF_LA,2828.0,2021,21,LA,SF,-10.0,810.0,pat,1,two_point,0.013501499326304955,1.0,two_point,0.002167519879781421,0.986,False,False,True,knowable_mistake
2021_22_LA_CIN,421.0,2021,22,LA,CIN,0.0,3082.0,pat,1,pat,0.0023418199662071926,0.005,pat,0.00034034308760810816,0.193,True,True,True,correct
2021_22_LA_CIN,1339.0,2021,22,CIN,LA,-10.0,2147.0,pat,1,pat,0.0026594913547083876,0.049,two_point,0.0009458195477749509,0.9015,True,False,False,correct
2021_22_LA_CIN,1997.0,2021,22,CIN,LA,-3.0,1788.0,pat,1,pat,0.004580252051515132,0.0035,pat,0.0005385538226680975,0.2515,True,True,True,correct
2021_22_LA_CIN,3824.0,2021,22,LA,CIN,-4.0,85.0,pat,1,pat,0.00990832951892262,0.0005,pat,0.003156937214449873,0.0105,True,True,True,correct
2021_01_CLE_KC,376.0,2021,1,CLE,KC,0.0,3173.0,two_point,1,pat,0.0032095906650190242,0.0,pat,4.264877401127798e-06,0.487,False,False,True,knowable_mistake
2021_01_CLE_KC,3311.0,2021,1,KC,CLE,-2.0,424.0,two_point,0,two_point,0.005189000637200736,0.9955,pat,0.002050810400520464,0.028,True,False,False,correct
2021_01_NYJ_CAR,2978.0,2021,1,NYJ,CAR,-16.0,985.0,two_point,1,two_point,0.005151717393406002,1.0,two_point,0.0024215456905786054,1.0,True,True,True,correct
2021_01_NYJ_CAR,3914.0,2021,1,NYJ,CAR,-11.0,116.0,two_point,0,two_point,0.011300054964906159,1.0,two_point,0.0051791228363660125,1.0,True,True,True,correct
2021_01_PHI_ATL,2486.0,2021,1,PHI,ATL,1.0,1802.0,two_point,1,two_point,6.932027349881853e-05,0.5085,two_point,0.0010414763883073164,0.9655,True,True,True,correct
2021_01_SEA_IND,3581.0,2021,1,IND,SEA,-18.0,128.0,two_point,0,two_point,0.0007960545087518645,0.9845,two_point,0.0015115205801812734,1.0,True,True,True,correct
2021_01_SF_DET,4042.0,2021,1,DET,SF,-24.0,113.0,two_point,1,two_point,0.0005352315964256759,1.0,two_point,0.00024523274410695635,1.0,True,True,True,correct
2021_01_SF_DET,4253.0,2021,1,DET,SF,-16.0,67.0,two_point,1,two_point,0.004454965193216462,1.0,two_point,0.0019421642085403201,1.0,True,True,True,correct
2021_02_ATL_TB,3154.0,2021,2,ATL,TB,-11.0,1005.0,two_point,1,two_point,0.001088858163566797,0.714,two_point,0.0013786254409167142,0.93,True,True,True,correct
2021_02_DAL_LAC,1397.0,2021,2,LAC,DAL,-11.0,2389.0,two_point,1,two_point,0.0008976621554164232,0.7715,two_point,0.0015844831774854407,0.991,True,True,True,correct
2021_02_DEN_JAX,3616.0,2021,2,JAX,DEN,-16.0,326.0,two_point,0,pat,0.0032558583745980474,0.0,two_point,0.0014584641817989297,1.0,False,True,False,hindsight_only
2021_02_KC_BAL,3139.0,2021,2,BAL,KC,-11.0,853.0,two_point,0,pat,0.005408775707400587,0.0,two_point,0.0012337289282297603,0.9095,False,True,False,hindsight_only
2021_02_KC_BAL,3676.0,2021,2,BAL,KC,-5.0,194.0,two_point,0,pat,0.013545402742641932,0.0,pat,0.003401835888868887,0.0105,False,False,True,knowable_mistake
2021_02_LA_IND,2339.0,2021,2,IND,LA,-11.0,1123.0,two_point,1,pat,0.0008844733038648189,0.333,two_point,0.0034840802448057873,1.0,False,True,False,hindsight_only
2021_02_SF_PHI,3747.0,2021,2,PHI,SF,-14.0,242.0,two_point,1,two_point,0.008748324574954655,1.0,two_point,0.003999036865097491,1.0,True,True,True,correct
2021_03_ATL_NYG,3241.0,2021,3,NYG,ATL,-1.0,773.0,two_point,1,pat,0.001903968370183029,0.1055,pat,0.0014963490296241444,0.044,False,False,True,knowable_mistake
2021_03_IND_TEN,2839.0,2021,3,TEN,IND,1.0,776.0,two_point,1,two_point,0.000999500961003541,0.752,pat,0.0012687763128458318,0.0205,True,False,False,correct
2021_03_LAC_KC,1330.0,2021,3,LAC,KC,6.0,2256.0,two_point,1,pat,0.003577150060071088,0.0,pat,0.00038294219372947413,0.1575,False,False,True,knowable_mistake
2021_03_MIA_LV,4246.0,2021,3,MIA,LV,-8.0,2.0,two_point,1,two_point,0.30230892670445764,1.0,two_point,0.24714724386852333,1.0,True,True,True,correct
2021_03_WAS_BUF,2904.0,2021,3,BUF,WAS,13.0,1183.0,two_point,0,pat,0.00034353021970456865,0.013,pat,0.00031082143969929366,0.0,False,False,True,knowable_mistake
2021_04_CAR_DAL,1153.0,2021,4,DAL,CAR,0.0,2649.0,two_point,0,two_point,0.0037465045463525026,1.0,two_point,0.0006883838290986377,0.9125,True,True,True,correct
2021_04_CAR_DAL,2662.0,2021,4,DAL,CAR,6.0,1341.0,two_point,0,two_point,0.0013174168695977428,0.99,pat,0.000454919996469072,0.0615,True,False,False,correct
2021_04_CLE_MIN,1748.0,2021,4,CLE,MIN,-7.0,1876.0,two_point,1,two_point,0.005191556771695693,0.999,two_point,0.0032003021829414835,1.0,True,True,True,correct
2021_04_NYG_NO,3257.0,2021,4,NYG,NO,-11.0,412.0,two_point,1,two_point,0.007017053907610371,1.0,two_point,0.0033337700080775523,1.0,True,True,True,correct
2021_04_SEA_SF,4209.0,2021,4,SF,SEA,-15.0,80.0,two_point,1,two_point,0.0008065305003762402,0.8535,two_point,0.0026073595839615077,1.0,True,True,True,correct
2021_04_TEN_NYJ,2879.0,2021,4,TEN,NYJ,-1.0,794.0,two_point,1,pat,0.005348810757170974,0.002,pat,0.002215278171078694,0.007,False,False,True,knowable_mistake
2021_04_WAS_ATL,2530.0,2021,4,ATL,WAS,-2.0,1569.0,two_point,0,pat,0.0036603920092959097,0.019,pat,0.0033862396699740893,0.0,False,False,True,knowable_mistake
2021_04_WAS_ATL,3932.0,2021,4,WAS,ATL,-8.0,232.0,two_point,0,two_point,0.0006235001474963475,0.59,two_point,0.0020333837532694465,0.93,True,True,True,correct
2021_04_WAS_ATL,4361.0,2021,4,WAS,ATL,-2.0,33.0,two_point,0,pat,0.0048817904028148895,0.006,pat,0.0038036720891475584,0.001,False,False,True,knowable_mistake
2021_05_CHI_LV,3262.0,2021,5,LV,CHI,-11.0,541.0,two_point,0,pat,0.0002968189446040381,0.4525,two_point,0.0022017371653394735,0.9865,False,True,False,hindsight_only
2021_05_CLE_LAC,2529.0,2021,5,LAC,CLE,-14.0,1285.0,two_point,1,two_point,0.007022404392368953,1.0,two_point,0.003272950065259572,1.0,True,True,True,correct
2021_05_CLE_LAC,3232.0,2021,5,CLE,LAC,-1.0,640.0,two_point,1,two_point,0.0001458161273280023,0.534,pat,0.0010771773392433959,0.1205,True,False,False,correct
2021_05_CLE_LAC,4374.0,2021,5,LAC,CLE,-1.0,91.0,two_point,0,two_point,0.00381738208207838,0.9865,pat,0.0016402159273534167,0.0365,True,False,False,correct
2021_05_DEN_PIT,3367.0,2021,5,DEN,PIT,-11.0,346.0,two_point,0,two_point,0.00220001035009304,0.867,two_point,0.0034471021061054097,1.0,True,True,True,correct
2021_05_DET_MIN,3854.0,2021,5,DET,MIN,-7.0,37.0,two_point,1,two_point,0.006592628799365174,0.984,two_point,0.00392996404362056,0.995,True,True,True,correct
2021_05_GB_CIN,3100.0,2021,5,CIN,GB,-8.0,207.0,two_point,1,two_point,0.006215063118785724,0.988,two_point,0.003878235748761394,0.9955,True,True,True,correct
2021_05_IND_BAL,2686.0,2021,5,IND,BAL,13.0,1086.0,two_point,0,pat,0.00024674992161788367,0.023,pat,0.000329992574575555,0.0,False,False,True,knowable_mistake
2021_05_IND_BAL,2838.0,2021,5,BAL,IND,-19.0,956.0,two_point,0,two_point,0.002608211233201728,1.0,two_point,0.0014450659740190136,1.0,True,True,True,correct
2021_05_IND_BAL,3283.0,2021,5,BAL,IND,-16.0,578.0,two_point,1,two_point,0.004274471388424003,1.0,two_point,0.0024073323256894735,1.0,True,True,True,correct
2021_05_IND_BAL,3867.0,2021,5,BAL,IND,-8.0,39.0,two_point,1,two_point,0.01125069446868665,1.0,two_point,0.004340659310129946,0.9975,True,True,True,correct
2021_05_NO_WAS,3701.0,2021,5,WAS,NO,-11.0,471.0,two_point,0,two_point,0.005133828872573021,0.999,two_point,0.0019970600038171915,0.9825,True,True,True,correct
2021_05_NYJ_ATL,3361.0,2021,5,NYJ,ATL,-11.0,415.0,two_point,1,two_point,0.004493400150977295,0.995,two_point,0.005893937924427578,1.0,True,True,True,correct
2021_05_PHI_CAR,3974.0,2021,5,PHI,CAR,-5.0,158.0,two_point,1,two_point,0.010900790592685339,1.0,two_point,0.002145707095726035,0.9305,True,True,True,correct
2021_05_TEN_JAX,3014.0,2021,5,JAX,TEN,-18.0,830.0,two_point,0,pat,0.0029565069277872127,0.0,two_point,0.0007860976505990672,0.998,False,True,False,hindsight_only
2021_06_BUF_TEN,3107.0,2021,6,BUF,TEN,-1.0,927.0,two_point,1,pat,0.01421053440657205,0.0,pat,0.002314798059876444,0.0065,False,False,True,knowable_mistake
2021_06_CIN_DET,3996.0,2021,6,DET,CIN,-31.0,135.0,two_point,1,pat,9.316465851551335e-06,0.2015,two_point,3.410754945528619e-05,1.0,False,True,False,hindsight_only
2021_06_DAL_NE,3834.0,2021,6,DAL,NE,-1.0,147.0,two_point,0,pat,0.005133077639039141,0.0015,pat,0.0016101449917458321,0.042,False,False,True,knowable_mistake
2021_06_DAL_NE,3899.0,2021,6,NE,DAL,-5.0,131.0,two_point,1,pat,0.0012951328939327933,0.322,pat,0.0014420482963827252,0.158,False,False,True,knowable_mistake
2021_06_LA_NYG,3834.0,2021,6,NYG,LA,-35.0,381.0,two_point,1,two_point,3.4638306949710254e-06,0.735,two_point,1.6562094289174797e-05,1.0,True,True,True,correct
2021_06_MIN_CAR,1339.0,2021,6,MIN,CAR,-1.0,2459.0,two_point,0,two_point,0.004428371435762135,1.0,two_point,0.00015831313125991286,0.6005,True,True,True,correct
2021_06_MIN_CAR,3177.0,2021,6,MIN,CAR,-5.0,1140.0,two_point,0,two_point,0.008754139986680287,1.0,two_point,0.0006306112949844289,0.715,True,True,True,correct
2021_06_MIN_CAR,4717.0,2021,6,CAR,MIN,-8.0,42.0,two_point,1,two_point,0.010043345676179094,1.0,two_point,0.005891464871138841,1.0,True,True,True,correct
2021_06_TB_PHI,3585.0,2021,6,PHI,TB,-14.0,354.0,two_point,1,two_point,0.0036823368102800458,1.0,two_point,0.003877356026238621,1.0,True,True,True,correct
2021_07_DET_LA,3432.0,2021,7,LA,DET,-2.0,839.0,two_point,1,two_point,0.004746461709404404,0.993,pat,0.0021815340683062345,0.0125,True,False,False,correct
2021_07_IND_SF,1867.0,2021,7,IND,SF,-5.0,1860.0,two_point,0,two_point,0.009077023898883096,1.0,two_point,0.00048446197229434773,0.6995,True,True,True,correct
2021_07_IND_SF,3137.0,2021,7,SF,IND,-8.0,787.0,two_point,0,two_point,0.008319711377077377,1.0,two_point,0.002987789267491492,0.9925,True,True,True,correct
2021_07_NYJ_NE,2565.0,2021,7,NYJ,NE,-24.0,1598.0,two_point,0,two_point,0.00022759864565983362,0.7615,two_point,0.0007471928750246298,1.0,True,True,True,correct
2021_07_PHI_LV,3558.0,2021,7,PHI,LV,-19.0,230.0,two_point,1,two_point,0.003170046353078538,1.0,two_point,0.0016216894911796273,1.0,True,True,True,correct
2021_08_CIN_NYJ,3793.0,2021,8,NYJ,CIN,-11.0,276.0,two_point,0,pat,0.002349020844375105,0.142,two_point,0.004591293182538675,1.0,False,True,False,hindsight_only
2021_08_CIN_NYJ,3894.0,2021,8,NYJ,CIN,-5.0,225.0,two_point,1,pat,0.009855583488160513,0.0,two_point,0.00021981430591078155,0.5595,False,True,False,hindsight_only
2021_08_LA_HOU,3733.0,2021,8,HOU,LA,-24.0,155.0,two_point,1,two_point,7.91016100783375e-05,0.824,two_point,0.0002592105405261882,1.0,True,True,True,correct
2021_08_MIA_BUF,3660.0,2021,8,MIA,BUF,-14.0,579.0,two_point,1,two_point,0.00807734789124151,1.0,two_point,0.003465652225799684,1.0,True,True,True,correct
2021_08_MIA_BUF,4523.0,2021,8,BUF,MIA,9.0,67.0,two_point,0,two_point,0.0001514588507729453,0.8165,pat,0.00021503145571699633,0.002,True,False,False,correct
2021_08_NE_LAC,3279.0,2021,8,NE,LAC,-1.0,611.0,two_point,1,two_point,0.0001867401060013929,0.5315,pat,0.0019137450969861636,0.0145,True,False,False,correct
2021_08_PHI_DET,3420.0,2021,8,DET,PHI,-41.0,434.0,two_point,0,pat,8.480140104053061e-07,0.259,two_point,3.3708740325485292e-06,1.0,False,True,False,hindsight_only
2021_08_PIT_CLE,2868.0,2021,8,PIT,CLE,-7.0,1119.0,two_point,0,two_point,0.009731939527836742,1.0,two_point,0.0012490073831821769,0.8665,True,True,True,correct
2021_08_PIT_CLE,3425.0,2021,8,PIT,CLE,-1.0,664.0,two_point,0,two_point,0.0044134277566914015,0.9945,pat,0.002101743530974476,0.0105,True,False,False,correct
2021_08_SF_CHI,3110.0,2021,8,SF,CHI,-1.0,851.0,two_point,1,pat,0.00657222922863987,0.0,pat,0.003231641720884193,0.0005,False,False,True,knowable_mistake
2021_08_TB_NO,3911.0,2021,8,TB,NO,-5.0,344.0,two_point,0,two_point,0.00367607943027215,0.911,pat,0.0019955815736617533,0.072,True,False,False,correct
2021_09_ATL_NO,3952.0,2021,9,NO,ATL,-11.0,275.0,two_point,0,two_point,0.0039808850629894366,0.989,two_point,0.004889413035121776,1.0,True,True,True,correct
2021_09_ATL_NO,4288.0,2021,9,NO,ATL,-5.0,61.0,two_point,0,pat,0.0007802152694970088,0.386,two_point,0.0005674798065514741,0.6435,False,True,False,hindsight_only
2021_09_CLE_CIN,3055.0,2021,9,CIN,CLE,-24.0,831.0,two_point,0,two_point,0.0009304317115869688,1.0,two_point,0.00039272169448789987,1.0,True,True,True,correct
